Biomarker,AUC,Sensitivity (max sum),Specificity (max sum),Sensitivity (sens > 95%),Specificity (sens > 95%),Log2FC,p-value,n_pos,n_neg,n_pos+n_neg
NDUS8_HUMAN,0.571,0.833,0.5,1.0,0.214,0.051,0.658978,6,14,20
TIMP3_HUMAN,0.571,0.857,0.538,1.0,0.0,0.215,0.642647,7,13,20
CD20B_HUMAN,0.569,0.667,0.765,1.0,0.0,0.011,0.764912,3,17,20
LIRA2_HUMAN,0.569,0.333,1.0,1.0,0.235,0.123,0.764912,3,17,20
E2F5_HUMAN,0.562,0.75,0.5,1.0,0.25,0.115,0.750464,4,16,20
PADI1_HUMAN,0.562,0.625,0.667,1.0,0.083,0.075,0.678431,8,12,20
K2C72_HUMAN,0.56,0.6,0.733,1.0,0.0,-0.167,0.735423,5,15,20
ISLR2_HUMAN,0.56,1.0,0.357,1.0,0.357,0.246,0.71806,6,14,20
MUC3B_HUMAN,0.56,0.667,0.643,1.0,0.143,0.119,0.71806,6,14,20
DDX6L_HUMAN,0.547,1.0,0.267,1.0,0.267,0.211,0.800052,5,15,20
ANR10_HUMAN,0.547,1.0,0.267,1.0,0.267,0.245,0.800052,5,15,20
WWP1_HUMAN,0.538,0.286,0.923,1.0,0.154,0.146,0.816796,7,13,20
PPR3E_HUMAN,0.533,1.0,0.267,1.0,0.267,-0.196,0.86597,5,15,20
MYSM1_HUMAN,0.531,1.0,0.312,1.0,0.312,-0.139,0.891641,4,16,20
CAV2_HUMAN,0.529,1.0,0.294,1.0,0.294,0.09,0.921053,3,17,20
STML3_HUMAN,0.528,1.0,0.389,1.0,0.389,-0.377,0.947368,2,18,20
GPSM2_HUMAN,0.527,0.714,0.615,1.0,0.077,0.148,0.877296,7,13,20
TNR6C_HUMAN,0.524,0.333,0.929,1.0,0.0,0.232,0.904386,6,14,20
GRB14_HUMAN,0.516,0.5,0.688,1.0,0.188,-0.145,0.963467,4,16,20
DYLT3_HUMAN,0.512,0.5,0.929,1.0,0.0,0.239,0.967957,6,14,20
FGFP2_HUMAN,0.507,1.0,0.267,1.0,0.267,-0.113,1.0,5,15,20
ENTR1_HUMAN,0.505,0.714,0.462,1.0,0.0,-0.102,1.0,7,13,20
TANC2_HUMAN,0.505,0.286,0.923,1.0,0.154,-0.202,1.0,7,13,20
DIAP3_HUMAN,0.5,1.0,0.429,1.0,0.429,0.132,1.0,6,14,20
SN_HUMAN,0.958,1.0,0.938,1.0,0.938,-1.302,0.008256,3,16,19
CO2A1_HUMAN,0.854,1.0,0.812,1.0,0.812,1.381,0.063983,3,16,19
PPM1L_HUMAN,0.854,1.0,0.625,1.0,0.625,-1.051,0.063983,3,16,19
TGM1_HUMAN,0.853,1.0,0.706,1.0,0.706,-1.539,0.140351,2,17,19
PCOC2_HUMAN,0.85,0.75,0.933,1.0,0.6,1.17,0.036636,4,15,19
MITF_HUMAN,0.843,1.0,0.786,1.0,0.786,-0.704,0.0258,5,14,19
NDUS2_HUMAN,0.833,0.833,0.769,1.0,0.538,0.695,0.021967,6,13,19
MUT7_HUMAN,0.833,1.0,0.75,1.0,0.75,0.564,0.084623,3,16,19
HSH2D_HUMAN,0.812,1.0,0.625,1.0,0.625,-0.713,0.109391,3,16,19
PCP4_HUMAN,0.8,0.75,0.8,1.0,0.4,1.37,0.079979,4,15,19
NPHP3_HUMAN,0.795,1.0,0.462,1.0,0.462,0.708,0.046218,6,13,19
CD226_HUMAN,0.783,0.5,1.0,1.0,0.467,-0.575,0.100103,4,15,19
LRRT1_HUMAN,0.771,1.0,0.625,1.0,0.625,0.776,0.171311,3,16,19
GA2L1_HUMAN,0.771,0.667,0.875,1.0,0.5,0.986,0.171311,3,16,19
PDIP2_HUMAN,0.771,0.8,0.786,1.0,0.357,0.67,0.087031,5,14,19
GNPAT_HUMAN,0.769,0.833,0.846,1.0,0.0,0.659,0.071502,6,13,19
EZH2_HUMAN,0.767,0.75,0.867,1.0,0.333,0.868,0.124355,4,15,19
PMS2L_HUMAN,0.757,0.8,0.714,1.0,0.286,-0.979,0.106811,5,14,19
F110A_HUMAN,0.757,0.8,0.714,1.0,0.286,0.425,0.106811,5,14,19
CF300_HUMAN,0.75,1.0,0.467,1.0,0.467,-0.55,0.152219,4,15,19
C2CD2_HUMAN,0.75,0.5,1.0,1.0,0.267,-0.61,0.152219,4,15,19
NAC1_HUMAN,0.744,0.5,1.0,1.0,0.308,0.953,0.106074,6,13,19
ICE2_HUMAN,0.744,0.833,0.769,1.0,0.385,0.502,0.106074,6,13,19
EAA3_HUMAN,0.743,0.8,0.786,1.0,0.571,0.461,0.129859,5,14,19
TM168_HUMAN,0.733,0.5,0.933,1.0,0.4,0.477,0.184727,4,15,19
BCKD_HUMAN,0.731,0.667,0.846,1.0,0.462,0.654,0.127377,6,13,19
CCD40_HUMAN,0.729,0.667,0.938,1.0,0.25,-0.821,0.25387,3,16,19
ZSC31_HUMAN,0.729,0.6,0.929,1.0,0.357,-0.636,0.156003,5,14,19
IRF8_HUMAN,0.717,1.0,0.533,1.0,0.533,0.828,0.220846,4,15,19
CPLN2_HUMAN,0.717,0.75,0.733,1.0,0.467,-0.461,0.220846,4,15,19
TBG2_HUMAN,0.717,0.75,0.867,1.0,0.067,0.535,0.220846,4,15,19
SEM3D_HUMAN,0.714,0.8,0.786,1.0,0.0,-1.007,0.185931,5,14,19
MOB3B_HUMAN,0.714,0.8,0.786,1.0,0.0,-0.515,0.185931,5,14,19
F241B_HUMAN,0.714,1.0,0.583,1.0,0.583,0.743,0.142216,7,12,19
INHBB_HUMAN,0.7,1.0,0.467,1.0,0.467,-0.69,0.262126,4,15,19
XPA_HUMAN,0.7,0.6,0.929,1.0,0.286,0.585,0.219298,5,14,19
VEZF1_HUMAN,0.7,0.8,0.643,1.0,0.286,0.518,0.219298,5,14,19
RERG_HUMAN,0.7,0.75,0.733,1.0,0.2,0.979,0.262126,4,15,19
S41A3_HUMAN,0.7,1.0,0.5,1.0,0.5,0.45,0.219298,5,14,19
FA20A_HUMAN,0.7,1.0,0.467,1.0,0.467,0.511,0.262126,4,15,19
NELL2_HUMAN,0.7,1.0,0.5,1.0,0.5,1.165,0.219298,5,14,19
ANX13_HUMAN,0.688,1.0,0.438,1.0,0.438,-0.746,0.359133,3,16,19
KAL1L_HUMAN,0.683,0.5,1.0,1.0,0.267,1.512,0.307018,4,15,19
DDX12_HUMAN,0.683,1.0,0.533,1.0,0.533,0.333,0.307018,4,15,19
IRAK3_HUMAN,0.671,0.6,0.929,1.0,0.0,0.439,0.297558,5,14,19
ABCB6_HUMAN,0.667,0.714,0.667,1.0,0.083,-0.567,0.261411,7,12,19
PARP2_HUMAN,0.667,1.0,0.462,1.0,0.462,0.857,0.281807,6,13,19
HS2ST_HUMAN,0.657,0.6,1.0,1.0,0.0,0.622,0.342621,5,14,19
RCBT1_HUMAN,0.657,0.6,0.714,1.0,0.286,0.421,0.342621,5,14,19
SYT17_HUMAN,0.657,0.8,0.5,1.0,0.286,0.515,0.342621,5,14,19
MAGD4_HUMAN,0.655,0.714,0.75,1.0,0.083,-0.28,0.299119,7,12,19
QTGAL_HUMAN,0.654,1.0,0.385,1.0,0.385,-0.522,0.322866,6,13,19
FBXL6_HUMAN,0.654,0.5,0.923,1.0,0.077,-0.396,0.322866,6,13,19
CAR10_HUMAN,0.65,0.75,0.667,1.0,0.133,-0.34,0.410733,4,15,19
MYLK3_HUMAN,0.646,0.667,0.938,1.0,0.0,-0.571,0.4871,3,16,19
PKHA8_HUMAN,0.646,1.0,0.5,1.0,0.5,0.265,0.4871,3,16,19
DUS6_HUMAN,0.643,0.6,0.786,1.0,0.214,-0.312,0.391297,5,14,19
CK096_HUMAN,0.643,0.8,0.571,1.0,0.286,0.41,0.391297,5,14,19
ARI3B_HUMAN,0.641,0.833,0.615,1.0,0.308,0.556,0.36761,6,13,19
ARL4C_HUMAN,0.629,0.8,0.571,1.0,0.286,0.368,0.443928,5,14,19
ABCD1_HUMAN,0.628,0.667,0.846,1.0,0.0,0.15,0.415524,6,13,19
P2R3C_HUMAN,0.628,1.0,0.308,1.0,0.308,0.308,0.415524,6,13,19
GGTA1_HUMAN,0.617,0.75,0.667,1.0,0.267,0.295,0.530444,4,15,19
GSTM4_HUMAN,0.615,0.833,0.538,1.0,0.308,0.369,0.46705,6,13,19
MUCEN_HUMAN,0.614,0.6,0.929,1.0,0.0,-0.505,0.499828,5,14,19
NUP42_HUMAN,0.607,0.571,0.917,1.0,0.0,0.16,0.482416,7,12,19
UFO_HUMAN,0.604,0.667,0.75,1.0,0.25,-0.234,0.633643,3,16,19
S12A8_HUMAN,0.6,0.5,0.8,1.0,0.267,-0.264,0.596491,4,15,19
GET1_HUMAN,0.6,1.0,0.4,1.0,0.4,0.194,0.596491,4,15,19
C2C2L_HUMAN,0.6,1.0,0.429,1.0,0.429,0.311,0.55934,5,14,19
TF2H3_HUMAN,0.6,0.6,0.643,1.0,0.214,0.29,0.55934,5,14,19
CPEB4_HUMAN,0.6,1.0,0.357,1.0,0.357,0.673,0.55934,5,14,19
CC120_HUMAN,0.6,0.6,0.714,1.0,0.143,-0.166,0.55934,5,14,19
CSTN2_HUMAN,0.6,0.75,0.533,1.0,0.267,0.297,0.596491,4,15,19
FCF1_HUMAN,0.6,0.8,0.571,1.0,0.0,-0.161,0.55934,5,14,19
HAX1_HUMAN,0.595,0.571,0.75,1.0,0.0,-0.396,0.535842,7,12,19
BAZ2B_HUMAN,0.595,0.714,0.583,1.0,0.0,0.46,0.535842,7,12,19
COX3_HUMAN,0.59,0.5,0.846,1.0,0.231,0.309,0.578874,6,13,19
EST3_HUMAN,0.59,0.5,0.923,1.0,0.0,0.148,0.578874,6,13,19
FLRT2_HUMAN,0.586,0.8,0.643,1.0,0.143,-0.228,0.621603,5,14,19
UNC5C_HUMAN,0.586,1.0,0.5,1.0,0.5,-0.305,0.621603,5,14,19
M3K21_HUMAN,0.586,1.0,0.357,1.0,0.357,-0.361,0.621603,5,14,19
CAR11_HUMAN,0.586,0.8,0.571,1.0,0.286,0.274,0.621603,5,14,19
PCX3_HUMAN,0.586,0.4,0.857,1.0,0.071,-0.335,0.621603,5,14,19
SNX14_HUMAN,0.586,0.8,0.429,1.0,0.214,-0.157,0.621603,5,14,19
S15A1_HUMAN,0.583,0.75,0.667,1.0,0.2,0.096,0.664603,4,15,19
ZN131_HUMAN,0.583,1.0,0.4,1.0,0.4,0.328,0.664603,4,15,19
IRF4_HUMAN,0.583,0.333,0.938,1.0,0.25,-0.208,0.712074,3,16,19
CO039_HUMAN,0.583,1.0,0.25,1.0,0.25,-0.26,0.591808,7,12,19
GASP2_HUMAN,0.583,0.429,0.833,1.0,0.0,0.418,0.591808,7,12,19
S35A1_HUMAN,0.577,0.667,0.615,1.0,0.154,-0.211,0.638803,6,13,19
ZSC26_HUMAN,0.571,0.6,0.643,1.0,0.214,-0.202,0.686791,5,14,19
OTUD3_HUMAN,0.571,0.6,0.857,1.0,0.0,0.081,0.686791,5,14,19
RM02_HUMAN,0.568,0.625,0.727,1.0,0.0,0.259,0.657405,8,11,19
BUB1_HUMAN,0.564,0.333,1.0,1.0,0.0,-0.151,0.701238,6,13,19
GLT18_HUMAN,0.564,1.0,0.308,1.0,0.308,-0.678,0.701238,6,13,19
CC137_HUMAN,0.564,0.667,0.692,1.0,0.077,-0.193,0.701238,6,13,19
ABC3B_HUMAN,0.557,0.8,0.571,1.0,0.071,-0.175,0.75387,5,14,19
F161A_HUMAN,0.551,0.833,0.538,1.0,0.077,0.006,0.765369,6,13,19
ZC12A_HUMAN,0.551,0.333,1.0,1.0,0.308,-0.134,0.765369,6,13,19
IGE_HUMAN,0.55,1.0,0.333,1.0,0.333,-0.349,0.809598,4,15,19
THAS_HUMAN,0.55,1.0,0.4,1.0,0.4,-0.217,0.809598,4,15,19
HOP_HUMAN,0.55,1.0,0.267,1.0,0.267,-0.136,0.809598,4,15,19
ABHEA_HUMAN,0.55,1.0,0.267,1.0,0.267,-0.532,0.809598,4,15,19
PTCD3_HUMAN,0.548,0.429,0.917,1.0,0.25,0.295,0.77324,7,12,19
CRBB1_HUMAN,0.543,0.4,0.929,1.0,0.143,0.494,0.823013,5,14,19
FEM1B_HUMAN,0.543,0.6,0.786,1.0,0.0,-0.233,0.823013,5,14,19
TIAM1_HUMAN,0.542,0.667,0.625,1.0,0.125,-0.229,0.875129,3,16,19
RN216_HUMAN,0.538,0.5,0.846,1.0,0.0,-0.11,0.831417,6,13,19
FNIP2_HUMAN,0.538,0.667,0.615,1.0,0.0,-0.063,0.831417,6,13,19
SARDH_HUMAN,0.538,0.333,0.923,1.0,0.077,0.016,0.831417,6,13,19
TLRN1_HUMAN,0.533,1.0,0.267,1.0,0.267,-0.233,0.885449,4,15,19
CLC5A_HUMAN,0.533,0.75,0.533,1.0,0.133,0.157,0.885449,4,15,19
TAF1_HUMAN,0.529,0.4,0.857,1.0,0.143,-0.075,0.893189,5,14,19
LRP11_HUMAN,0.529,0.8,0.429,1.0,0.214,0.016,0.893189,5,14,19
PCYXL_HUMAN,0.529,0.5,0.941,1.0,0.118,0.14,0.947368,2,17,19
PLCA_HUMAN,0.529,1.0,0.357,1.0,0.357,0.023,0.893189,5,14,19
NDUB7_HUMAN,0.526,0.833,0.462,1.0,0.077,-0.027,0.898275,6,13,19
WDCP_HUMAN,0.526,1.0,0.231,1.0,0.231,-0.14,0.898275,6,13,19
NFXL1_HUMAN,0.524,0.429,0.75,1.0,0.083,0.029,0.901802,7,12,19
CAPS1_HUMAN,0.521,0.667,0.562,1.0,0.188,0.056,0.957688,3,16,19
CLD10_HUMAN,0.513,0.667,0.538,1.0,0.154,-0.231,0.966092,6,13,19
B4GN3_HUMAN,0.5,0.8,0.357,1.0,0.071,0.069,1.0,5,14,19
REXO1_HUMAN,0.5,1.0,0.286,1.0,0.286,0.022,1.0,5,14,19
SIM12_HUMAN,0.5,0.286,0.917,1.0,0.083,-0.062,1.0,7,12,19
M4K1_HUMAN,0.5,1.0,0.471,1.0,0.471,0.066,1.0,2,17,19
RON_HUMAN,0.982,1.0,0.929,1.0,0.929,0.859,0.001307,4,14,18
AURKB_HUMAN,0.974,1.0,0.909,1.0,0.909,-0.874,0.000251,7,11,18
TRI14_HUMAN,0.867,1.0,0.733,1.0,0.733,-0.763,0.056373,3,15,18
TMM25_HUMAN,0.844,1.0,0.8,1.0,0.8,-0.954,0.07598,3,15,18
RAI2_HUMAN,0.839,0.75,0.857,1.0,0.5,-1.111,0.046405,4,14,18
LIPA3_HUMAN,0.822,1.0,0.733,1.0,0.733,0.852,0.10049,3,15,18
SYNM_HUMAN,0.819,0.833,0.833,1.0,0.417,0.478,0.031997,6,12,18
AGK_HUMAN,0.806,0.833,0.833,1.0,0.333,0.911,0.041478,6,12,18
SPR2A_HUMAN,0.8,0.8,0.846,1.0,0.615,-2.019,0.05929,5,13,18
SHPRH_HUMAN,0.8,1.0,0.692,1.0,0.692,1.822,0.05929,5,13,18
TT21A_HUMAN,0.8,1.0,0.8,1.0,0.8,-0.634,0.129902,3,15,18
CCN3_HUMAN,0.786,0.75,0.857,1.0,0.429,0.474,0.101307,4,14,18
RM22_HUMAN,0.778,0.833,0.833,1.0,0.083,0.838,0.066796,6,12,18
ZN219_HUMAN,0.768,1.0,0.5,1.0,0.5,0.553,0.126797,4,14,18
GON4L_HUMAN,0.75,0.667,1.0,1.0,0.25,0.41,0.102456,6,12,18
GSTO2_HUMAN,0.75,0.5,1.0,1.0,0.357,0.633,0.157516,4,14,18
RAB3B_HUMAN,0.736,1.0,0.5,1.0,0.5,-1.473,0.12465,6,12,18
MS18B_HUMAN,0.723,0.8,0.615,1.0,0.231,1.102,0.173436,5,13,18
PHLA1_HUMAN,0.723,1.0,0.538,1.0,0.538,0.552,0.173436,5,13,18
PKDCC_HUMAN,0.711,1.0,0.533,1.0,0.533,-0.854,0.301471,3,15,18
CALB1_HUMAN,0.708,0.8,0.846,1.0,0.0,1.046,0.207516,5,13,18
NDUA6_HUMAN,0.708,1.0,0.462,1.0,0.462,0.555,0.207516,5,13,18
F193B_HUMAN,0.708,0.8,0.692,1.0,0.308,0.424,0.207516,5,13,18
EIF1B_HUMAN,0.696,0.75,0.786,1.0,0.286,0.667,0.277124,4,14,18
SIA8D_HUMAN,0.696,1.0,0.429,1.0,0.429,0.489,0.277124,4,14,18
RB8NL_HUMAN,0.689,0.667,0.867,1.0,0.267,-0.407,0.360294,3,15,18
TEKT2_HUMAN,0.689,1.0,0.467,1.0,0.467,1.488,0.360294,3,15,18
IL18R_HUMAN,0.688,0.5,0.938,1.0,0.438,0.479,0.470588,2,16,18
GTR5_HUMAN,0.679,0.75,0.714,1.0,0.143,-0.136,0.327451,4,14,18
HMDH_HUMAN,0.677,0.8,0.769,1.0,0.077,-0.398,0.288749,5,13,18
MAML1_HUMAN,0.677,1.0,0.462,1.0,0.462,0.527,0.288749,5,13,18
QCR10_HUMAN,0.675,0.857,0.636,1.0,0.091,0.523,0.246292,7,11,18
SIM24_HUMAN,0.675,0.429,0.909,1.0,0.273,-0.865,0.246292,7,11,18
DAA19_HUMAN,0.667,0.833,0.583,1.0,0.167,-0.474,0.290778,6,12,18
GIMA1_HUMAN,0.656,0.5,1.0,1.0,0.312,-0.699,0.54902,2,16,18
BCLA3_HUMAN,0.653,1.0,0.333,1.0,0.333,-0.208,0.335488,6,12,18
RHCE_HUMAN;RHD_HUMAN,0.653,1.0,0.333,1.0,0.333,-0.874,0.335488,6,12,18
CFA52_HUMAN,0.644,0.667,0.867,1.0,0.067,-0.448,0.497549,3,15,18
STAR3_HUMAN,0.643,0.75,0.857,1.0,0.0,0.012,0.44183,4,14,18
POC1B_HUMAN,0.643,0.5,0.929,1.0,0.357,0.876,0.44183,4,14,18
RNF8_HUMAN,0.639,0.667,0.667,1.0,0.333,-0.438,0.384508,6,12,18
TATD2_HUMAN,0.637,0.5,1.0,1.0,0.2,0.501,0.359934,8,10,18
STEA4_HUMAN,0.631,1.0,0.538,1.0,0.538,-0.272,0.443044,5,13,18
KAPCG_HUMAN,0.625,0.5,0.833,1.0,0.083,0.222,0.437083,6,12,18
NUD10_HUMAN,0.625,0.75,0.714,1.0,0.357,-0.129,0.505229,4,14,18
RM24_HUMAN,0.625,1.0,0.333,1.0,0.333,0.5,0.437083,6,12,18
DRC2_HUMAN,0.623,0.571,0.818,1.0,0.182,-0.521,0.425151,7,11,18
F111A_HUMAN,0.623,0.857,0.636,1.0,0.182,-0.517,0.425151,7,11,18
GPHRA_HUMAN;GPHRB_HUMAN,0.611,0.5,0.917,1.0,0.083,0.449,0.493644,6,12,18
VMP1_HUMAN,0.611,0.667,0.667,1.0,0.083,0.375,0.493644,6,12,18
RA54B_HUMAN,0.611,0.5,0.833,1.0,0.083,0.467,0.493644,6,12,18
IF44L_HUMAN,0.607,0.5,0.857,1.0,0.071,-0.198,0.573856,4,14,18
MMP19_HUMAN,0.607,1.0,0.429,1.0,0.429,0.385,0.573856,4,14,18
ARHG3_HUMAN,0.607,1.0,0.429,1.0,0.429,0.166,0.573856,4,14,18
SH21A_HUMAN,0.6,0.667,0.867,1.0,0.067,-0.432,0.654412,3,15,18
LRC23_HUMAN,0.6,0.667,0.733,1.0,0.267,-0.231,0.654412,3,15,18
KLDC9_HUMAN,0.6,0.667,0.667,1.0,0.333,0.34,0.654412,3,15,18
CSR2B_HUMAN,0.6,0.8,0.538,1.0,0.308,0.466,0.566293,5,13,18
ARMX1_HUMAN,0.597,0.667,0.583,1.0,0.25,-0.545,0.553221,6,12,18
AR13B_HUMAN,0.589,1.0,0.357,1.0,0.357,-0.502,0.645098,4,14,18
HV316_HUMAN,0.585,0.6,0.692,1.0,0.154,-0.722,0.633053,5,13,18
ACSF3_HUMAN,0.585,0.6,0.769,1.0,0.077,0.164,0.633053,5,13,18
EMC10_HUMAN,0.585,0.6,0.846,1.0,0.154,0.125,0.633053,5,13,18
LAYN_HUMAN,0.585,1.0,0.462,1.0,0.462,-0.432,0.633053,5,13,18
EMC4_HUMAN,0.584,0.714,0.545,1.0,0.182,0.554,0.596154,7,11,18
SYDM_HUMAN,0.584,0.857,0.455,1.0,0.182,0.213,0.596154,7,11,18
ATPF2_HUMAN,0.584,1.0,0.273,1.0,0.273,-0.167,0.596154,7,11,18
RNF10_HUMAN,0.583,0.833,0.583,1.0,0.167,0.226,0.616462,6,12,18
REM1_HUMAN,0.578,0.333,1.0,1.0,0.133,-0.413,0.737745,3,15,18
GPX2_HUMAN,0.578,0.667,0.667,1.0,0.067,-0.249,0.737745,3,15,18
SKOR1_HUMAN,0.578,1.0,0.4,1.0,0.4,-0.457,0.737745,3,15,18
CSF2R_HUMAN,0.571,0.75,0.571,1.0,0.143,0.098,0.720915,4,14,18
AINX_HUMAN,0.571,0.714,0.545,1.0,0.0,0.062,0.658999,7,11,18
SDHF4_HUMAN,0.571,0.571,0.727,1.0,0.182,0.336,0.658999,7,11,18
RELL1_HUMAN,0.571,0.429,0.818,1.0,0.182,0.09,0.658999,7,11,18
RBIS_HUMAN,0.571,0.25,1.0,1.0,0.214,-0.269,0.720915,4,14,18
AT133_HUMAN,0.571,0.5,0.857,1.0,0.071,0.047,0.720915,4,14,18
ZCH10_HUMAN,0.569,0.5,0.75,1.0,0.083,0.127,0.681965,6,12,18
ZN668_HUMAN,0.569,0.4,0.923,1.0,0.077,-0.243,0.702848,5,13,18
SAV1_HUMAN,0.569,0.333,1.0,1.0,0.083,-0.24,0.681965,6,12,18
ZN552_HUMAN,0.569,0.8,0.615,1.0,0.0,0.169,0.702848,5,13,18
PCDGD_HUMAN,0.569,1.0,0.231,1.0,0.231,-0.393,0.702848,5,13,18
MPP2_HUMAN,0.558,0.714,0.636,1.0,0.0,-0.124,0.724233,7,11,18
LEPR_HUMAN,0.556,0.667,0.733,1.0,0.133,-0.189,0.823529,3,15,18
ESM1_HUMAN,0.556,1.0,0.333,1.0,0.333,0.279,0.750269,6,12,18
MEFV_HUMAN,0.554,0.25,1.0,1.0,0.143,-0.248,0.798039,4,14,18
RRAGB_HUMAN,0.554,1.0,0.357,1.0,0.357,0.133,0.798039,4,14,18
GP180_HUMAN,0.554,0.75,0.571,1.0,0.0,0.174,0.798039,4,14,18
SCTM1_HUMAN,0.554,1.0,0.308,1.0,0.308,0.261,0.774977,5,13,18
FBRS_HUMAN,0.554,1.0,0.286,1.0,0.286,0.322,0.798039,4,14,18
P20L1_HUMAN,0.542,0.833,0.5,1.0,0.167,0.077,0.820082,6,12,18
STX19_HUMAN,0.536,0.75,0.643,1.0,0.071,-0.125,0.878431,4,14,18
SIK2_HUMAN,0.536,0.25,1.0,1.0,0.0,-0.016,0.878431,4,14,18
GP108_HUMAN,0.536,0.75,0.571,1.0,0.071,-0.013,0.878431,4,14,18
NUFP1_HUMAN,0.536,1.0,0.357,1.0,0.357,0.066,0.878431,4,14,18
SLAI1_HUMAN,0.533,0.667,0.667,1.0,0.0,0.373,0.911765,3,15,18
STALP_HUMAN,0.533,1.0,0.333,1.0,0.333,-0.041,0.911765,3,15,18
ATS9_HUMAN,0.531,0.5,1.0,1.0,0.062,0.929,0.941176,2,16,18
ESCO2_HUMAN,0.519,0.857,0.364,1.0,0.091,-0.068,0.929801,7,11,18
MAIP1_HUMAN,0.519,0.429,0.909,1.0,0.0,-0.074,0.929801,7,11,18
UBP42_HUMAN,0.519,0.857,0.364,1.0,0.182,0.208,0.929801,7,11,18
IFM3_HUMAN,0.518,0.5,0.929,1.0,0.071,-0.054,0.958824,4,14,18
AB17B_HUMAN,0.518,0.5,0.786,1.0,0.071,0.012,0.958824,4,14,18
COQ5_HUMAN,0.514,0.333,0.917,1.0,0.0,-0.02,0.963585,6,12,18
RM48_HUMAN,0.514,0.833,0.417,1.0,0.0,0.051,0.963585,6,12,18
CKLF3_HUMAN,0.514,0.833,0.417,1.0,0.0,0.237,0.963585,6,12,18
RHBD3_HUMAN,0.514,0.667,0.583,1.0,0.167,-0.065,0.963585,6,12,18
K1H1_HUMAN,0.508,0.2,1.0,1.0,0.077,0.184,1.0,5,13,18
P53_HUMAN,0.508,0.6,0.692,1.0,0.077,0.015,1.0,5,13,18
TMTC3_HUMAN,0.506,0.714,0.455,1.0,0.091,-0.197,1.0,7,11,18
RFT1_HUMAN,0.506,0.286,0.909,1.0,0.0,0.122,1.0,7,11,18
TNF6B_HUMAN,0.5,0.5,0.714,1.0,0.214,0.012,1.0,4,14,18
ARSG_HUMAN,1.0,1.0,1.0,1.0,1.0,-2.214,0.117647,1,16,17
UQCC3_HUMAN,0.905,1.0,0.857,1.0,0.857,0.876,0.032353,3,14,17
PKHG5_HUMAN,0.881,1.0,0.786,1.0,0.786,0.672,0.047059,3,14,17
SPR1B_HUMAN,0.867,1.0,0.75,1.0,0.75,-2.489,0.019392,5,12,17
TP8L3_HUMAN,0.865,1.0,0.692,1.0,0.692,1.213,0.031933,4,13,17
ZN704_HUMAN,0.865,1.0,0.615,1.0,0.615,-1.201,0.031933,4,13,17
MTURN_HUMAN,0.857,1.0,0.786,1.0,0.786,1.012,0.067647,3,14,17
SH2B2_HUMAN,0.803,0.5,1.0,1.0,0.455,0.484,0.047673,6,11,17
IRF7_HUMAN,0.8,1.0,0.5,1.0,0.5,-0.813,0.063672,5,12,17
DCAM_HUMAN,0.788,1.0,0.692,1.0,0.692,-0.673,0.101681,4,13,17
BOREA_HUMAN,0.783,1.0,0.667,1.0,0.667,0.499,0.081771,5,12,17
IGF2_HUMAN,0.75,0.8,0.75,1.0,0.25,0.858,0.129606,5,12,17
CB015_HUMAN,0.75,1.0,0.667,1.0,0.667,-0.761,0.129606,5,12,17
L2HDH_HUMAN,0.743,1.0,0.6,1.0,0.6,-1.508,0.108803,7,10,17
PLA1A_HUMAN,0.742,1.0,0.455,1.0,0.455,-1.204,0.121526,6,11,17
VAMP5_HUMAN,0.731,1.0,0.538,1.0,0.538,-0.537,0.201681,4,13,17
KPCT_HUMAN,0.731,0.75,0.923,1.0,0.0,-0.599,0.201681,4,13,17
SPIR1_HUMAN,0.727,0.833,0.636,1.0,0.182,0.512,0.148998,6,11,17
SPTC2_HUMAN,0.717,0.8,0.833,1.0,0.083,0.621,0.19457,5,12,17
NEK8_HUMAN,0.717,1.0,0.417,1.0,0.417,-0.533,0.19457,5,12,17
EURL_HUMAN,0.717,0.6,0.917,1.0,0.0,-0.527,0.19457,5,12,17
ENTP2_HUMAN,0.714,1.0,0.571,1.0,0.571,0.484,0.3,3,14,17
KREM1_HUMAN,0.712,0.5,0.923,1.0,0.308,-0.941,0.245378,4,13,17
RGPS1_HUMAN,0.7,0.5,1.0,1.0,0.4,-0.648,0.441176,2,15,17
MGAT3_HUMAN,0.692,0.75,0.846,1.0,0.231,-0.501,0.295798,4,13,17
TMOD2_HUMAN,0.692,1.0,0.462,1.0,0.462,0.481,0.295798,4,13,17
RHAG_HUMAN,0.683,0.8,0.75,1.0,0.167,-0.894,0.278604,5,12,17
CH3L2_HUMAN,0.683,0.4,1.0,1.0,0.167,-0.775,0.278604,5,12,17
NOCT_HUMAN,0.683,1.0,0.417,1.0,0.417,0.923,0.278604,5,12,17
PLM_HUMAN,0.682,1.0,0.455,1.0,0.455,1.107,0.256141,6,11,17
OCAD2_HUMAN,0.682,1.0,0.364,1.0,0.364,0.966,0.256141,6,11,17
LYPD1_HUMAN,0.673,0.5,0.923,1.0,0.385,-0.904,0.35042,4,13,17
RPF1_HUMAN,0.673,0.5,1.0,1.0,0.154,0.632,0.35042,4,13,17
AKAP5_HUMAN,0.667,0.4,1.0,1.0,0.25,0.571,0.328378,5,12,17
PCSK6_HUMAN,0.667,0.667,0.786,1.0,0.214,-0.409,0.432353,3,14,17
