Biomarker,AUC,Sensitivity (max sum),Specificity (max sum),Sensitivity (sens > 95%),Specificity (sens > 95%),Log2FC,p-value,n_pos,n_neg,n_pos+n_neg
PKN3_HUMAN,0.604,0.667,0.75,1.0,0.0,-0.052,0.598901,12,4,16
ZNG1A_HUMAN,0.604,0.583,0.75,1.0,0.0,0.237,0.598901,12,4,16
CCL21_HUMAN,0.6,0.6,1.0,1.0,0.0,-0.189,0.875,15,1,16
WDR62_HUMAN,0.6,1.0,0.333,1.0,0.333,-0.275,0.562188,10,6,16
GBG4_HUMAN,0.6,0.6,1.0,1.0,0.0,0.568,0.875,15,1,16
WNK3_HUMAN,0.6,0.9,0.5,1.0,0.167,-0.412,0.562188,10,6,16
ADAP2_HUMAN,0.6,0.6,1.0,1.0,0.0,0.045,0.875,15,1,16
NDUA3_HUMAN,0.59,0.769,0.667,1.0,0.0,-0.27,0.703571,13,3,16
THNS1_HUMAN,0.59,0.538,1.0,1.0,0.0,-0.325,0.703571,13,3,16
FBXW4_HUMAN,0.583,0.833,0.5,1.0,0.0,-0.145,0.683516,12,4,16
PTGR3_HUMAN,0.583,0.75,0.5,1.0,0.25,-0.093,0.683516,12,4,16
WNT7A_HUMAN,0.582,0.455,0.8,1.0,0.0,-0.26,0.661172,11,5,16
ZG16_HUMAN,0.571,0.929,0.5,1.0,0.0,-0.068,0.816667,14,2,16
SDC3_HUMAN,0.571,1.0,0.5,1.0,0.5,-0.303,0.816667,14,2,16
PACRL_HUMAN,0.571,0.357,1.0,1.0,0.0,0.068,0.816667,14,2,16
KAZD1_HUMAN,0.571,0.429,1.0,1.0,0.0,0.195,0.816667,14,2,16
M1IP1_HUMAN,0.571,0.571,1.0,1.0,0.0,0.305,0.816667,14,2,16
DHSD_HUMAN,0.564,0.615,0.667,1.0,0.0,0.177,0.8,13,3,16
PDK3_HUMAN,0.564,0.692,0.667,1.0,0.0,0.286,0.8,13,3,16
CPNE8_HUMAN,0.564,1.0,0.333,1.0,0.333,-0.535,0.8,13,3,16
ZN358_HUMAN,0.564,0.308,1.0,1.0,0.0,-0.152,0.8,13,3,16
DYN3_HUMAN,0.564,0.308,1.0,1.0,0.0,0.272,0.8,13,3,16
ACK1_HUMAN,0.562,0.25,1.0,1.0,0.0,0.061,0.77033,12,4,16
ZN273_HUMAN,0.562,0.333,1.0,1.0,0.0,0.097,0.77033,12,4,16
CNOT6_HUMAN,0.55,0.7,0.667,1.0,0.0,0.179,0.792458,10,6,16
GPAA1_HUMAN,0.545,0.455,0.8,1.0,0.0,0.364,0.826923,11,5,16
YJU2B_HUMAN,0.538,0.692,0.667,1.0,0.0,-0.1,0.9,13,3,16
HPPD_HUMAN,0.538,0.308,1.0,1.0,0.0,-0.347,0.9,13,3,16
ABCD4_HUMAN,0.536,0.5,1.0,1.0,0.0,-0.122,0.933333,14,2,16
TM41B_HUMAN,0.536,0.929,0.5,1.0,0.0,-0.307,0.933333,14,2,16
LTO1_HUMAN,0.536,0.286,1.0,1.0,0.0,-0.226,0.933333,14,2,16
DDT4L_HUMAN,0.536,1.0,0.5,1.0,0.5,-2.287,0.933333,14,2,16
SEM5A_HUMAN,0.533,0.533,1.0,1.0,0.0,-0.003,1.0,15,1,16
MND1_HUMAN,0.527,0.636,0.6,1.0,0.0,0.152,0.913004,11,5,16
EMC3_HUMAN,0.521,0.5,0.75,1.0,0.0,-0.212,0.952747,12,4,16
UBP35_HUMAN,0.521,0.5,0.75,1.0,0.25,-0.112,0.952747,12,4,16
ERCC8_HUMAN,0.517,0.3,1.0,1.0,0.0,-0.053,0.957792,10,6,16
KVD16_HUMAN,0.513,0.923,0.333,1.0,0.0,-0.3,1.0,13,3,16
ALKB1_HUMAN,0.513,0.462,1.0,1.0,0.0,-0.145,1.0,13,3,16
FBX31_HUMAN,0.513,0.385,1.0,1.0,0.0,-0.012,1.0,13,3,16
SLN13_HUMAN,0.513,1.0,0.333,1.0,0.333,0.254,1.0,13,3,16
RASEF_HUMAN,0.513,0.308,1.0,1.0,0.0,0.188,1.0,13,3,16
MUC20_HUMAN,0.513,0.692,0.667,1.0,0.0,-0.037,1.0,13,3,16
ECHD3_HUMAN,0.513,0.692,0.667,1.0,0.0,0.156,1.0,13,3,16
KLH18_HUMAN,0.509,0.455,0.8,1.0,0.2,-0.105,1.0,11,5,16
KICS2_HUMAN,0.509,1.0,0.2,1.0,0.2,0.041,1.0,11,5,16
NDUF3_HUMAN,0.5,0.333,1.0,1.0,0.0,-0.039,1.0,12,4,16
GBP3_HUMAN,0.5,1.0,0.5,1.0,0.5,-0.391,1.0,14,2,16
VSIG2_HUMAN,,0.0,,1.0,,,,16,0,16
CAH6_HUMAN,1.0,1.0,1.0,1.0,1.0,1.796,0.133333,14,1,15
RIBC1_HUMAN,1.0,1.0,1.0,1.0,1.0,2.446,0.133333,14,1,15
TEX9_HUMAN,1.0,1.0,1.0,1.0,1.0,0.715,0.133333,14,1,15
VPS54_HUMAN,1.0,1.0,1.0,1.0,1.0,-1.093,0.133333,14,1,15
CP087_HUMAN,0.917,0.833,1.0,1.0,0.333,-1.096,0.030769,12,3,15
CXL10_HUMAN,0.889,0.833,1.0,1.0,0.333,-1.565,0.048352,12,3,15
ASXL1_HUMAN,0.886,0.818,1.0,1.0,0.25,-0.893,0.026374,11,4,15
RNAS7_HUMAN,0.885,0.846,1.0,1.0,0.0,1.945,0.114286,13,2,15
TRABD_HUMAN,0.86,0.9,0.8,1.0,0.0,0.616,0.027972,10,5,15
SH22A_HUMAN,0.857,0.857,1.0,1.0,0.0,-0.848,0.4,14,1,15
TCIM_HUMAN,0.846,0.769,1.0,1.0,0.0,-1.761,0.171429,13,2,15
ABC3D_HUMAN,0.841,0.909,0.75,1.0,0.25,1.03,0.055678,11,4,15
ST1C4_HUMAN,0.833,1.0,0.667,1.0,0.667,-1.016,0.101099,12,3,15
DJC24_HUMAN,0.833,0.667,1.0,1.0,0.333,1.283,0.101099,12,3,15
RNPL1_HUMAN,0.818,0.727,1.0,1.0,0.0,0.609,0.077656,11,4,15
AGRE3_HUMAN,0.808,0.769,1.0,1.0,0.0,0.508,0.228571,13,2,15
SMIM1_HUMAN,0.795,0.818,0.75,1.0,0.25,-0.876,0.104029,11,4,15
FHAD1_HUMAN,0.786,0.786,1.0,1.0,0.0,1.133,0.533333,14,1,15
SHOX_HUMAN,0.778,0.917,0.667,1.0,0.333,-1.197,0.18022,12,3,15
AHI1_HUMAN,0.778,1.0,0.667,1.0,0.667,0.87,0.18022,12,3,15
DNJA3_HUMAN,0.778,0.667,1.0,1.0,0.0,-0.817,0.18022,12,3,15
ETV3_HUMAN,0.773,0.727,1.0,1.0,0.0,-0.45,0.137729,11,4,15
MSL2_HUMAN,0.773,0.727,1.0,1.0,0.0,-0.91,0.137729,11,4,15
RLP24_HUMAN,0.773,1.0,0.5,1.0,0.5,-1.007,0.137729,11,4,15
CHIO_HUMAN,0.769,0.538,1.0,1.0,0.5,0.688,0.304762,13,2,15
CNTP1_HUMAN,0.76,0.7,0.8,1.0,0.4,-1.296,0.129204,10,5,15
ZBTB5_HUMAN,0.75,0.818,0.75,1.0,0.0,0.791,0.177289,11,4,15
FGF18_HUMAN,0.75,1.0,0.75,1.0,0.75,-0.329,0.177289,11,4,15
CDCA2_HUMAN,0.75,0.583,1.0,1.0,0.0,0.635,0.232967,12,3,15
ZN627_HUMAN,0.75,1.0,0.667,1.0,0.667,-0.979,0.232967,12,3,15
EPM2A_HUMAN,0.722,0.667,1.0,1.0,0.0,0.623,0.294505,12,3,15
FA53B_HUMAN,0.722,0.833,0.667,1.0,0.0,0.438,0.294505,12,3,15
KIF27_HUMAN,0.722,0.5,1.0,1.0,0.0,0.737,0.294505,12,3,15
EDA_HUMAN,0.722,0.5,1.0,1.0,0.0,0.575,0.294505,12,3,15
MA7D2_HUMAN,0.722,0.889,0.667,1.0,0.0,0.46,0.181019,9,6,15
SORC2_HUMAN,0.714,0.714,1.0,1.0,0.0,-0.254,0.666667,14,1,15
LIRA5_HUMAN,0.694,0.833,0.667,1.0,0.0,-0.455,0.364835,12,3,15
PLA2R_HUMAN,0.692,0.615,1.0,1.0,0.0,-0.377,0.47619,13,2,15
CHDH_HUMAN,0.692,0.615,1.0,1.0,0.0,0.438,0.47619,13,2,15
HTRA3_HUMAN,0.682,0.545,1.0,1.0,0.25,0.471,0.342857,11,4,15
GFRA2_HUMAN,0.667,0.583,1.0,1.0,0.0,-0.858,0.448352,12,3,15
COXM1_HUMAN,0.667,0.583,1.0,1.0,0.0,0.287,0.448352,12,3,15
DYRK2_HUMAN,0.667,0.833,0.667,1.0,0.333,0.624,0.448352,12,3,15
FABP7_HUMAN,0.66,1.0,0.6,1.0,0.6,-1.551,0.357897,10,5,15
KI20B_HUMAN,0.66,0.7,0.8,1.0,0.2,-0.341,0.370962,10,5,15
LV312_HUMAN,0.654,0.462,1.0,1.0,0.0,-0.303,0.571429,13,2,15
E41LB_HUMAN,0.654,0.462,1.0,1.0,0.0,-0.411,0.571429,13,2,15
AOAH_HUMAN,0.643,0.643,1.0,1.0,0.0,0.322,0.8,14,1,15
TRIQK_HUMAN,0.643,0.643,1.0,1.0,0.0,-0.377,0.8,14,1,15
CHST4_HUMAN,0.643,0.643,1.0,1.0,0.0,0.387,0.8,14,1,15
ITA8_HUMAN,0.64,0.8,0.6,1.0,0.4,-0.801,0.43956,10,5,15
GRASP_HUMAN,0.64,1.0,0.4,1.0,0.4,-0.37,0.43956,10,5,15
AHDC1_HUMAN,0.639,1.0,0.333,1.0,0.333,-0.504,0.536264,12,3,15
PRIC2_HUMAN,0.639,0.917,0.667,1.0,0.333,-0.038,0.536264,12,3,15
TRAF4_HUMAN,0.639,0.75,0.667,1.0,0.0,0.189,0.536264,12,3,15
FA13B_HUMAN,0.639,0.417,1.0,1.0,0.0,0.14,0.536264,12,3,15
PCDA6_HUMAN,0.639,0.5,1.0,1.0,0.0,-0.584,0.536264,12,3,15
FYN_HUMAN,0.636,0.545,1.0,1.0,0.0,-0.268,0.489377,11,4,15
GLD2_HUMAN,0.636,0.364,1.0,1.0,0.25,-0.477,0.489377,11,4,15
DEGS1_HUMAN,0.63,0.333,1.0,1.0,0.167,-0.449,0.455944,9,6,15
DPOLM_HUMAN,0.62,0.8,0.6,1.0,0.2,0.354,0.513487,10,5,15
PLHD1_HUMAN,0.615,0.462,1.0,1.0,0.0,-0.32,0.685714,13,2,15
ZC3H6_HUMAN,0.615,0.462,1.0,1.0,0.0,0.216,0.685714,13,2,15
T126B_HUMAN,0.615,0.538,1.0,1.0,0.0,-0.121,0.685714,13,2,15
AF1Q_HUMAN,0.614,0.727,0.75,1.0,0.25,-0.379,0.571429,11,4,15
CENPM_HUMAN,0.614,0.364,1.0,1.0,0.0,-0.374,0.571429,11,4,15
CLCN5_HUMAN,0.611,0.917,0.667,1.0,0.0,-0.599,0.632967,12,3,15
MK10_HUMAN,0.611,0.583,1.0,1.0,0.0,-0.417,0.632967,12,3,15
ORML1_HUMAN;ORML2_HUMAN;ORML3_HUMAN,0.611,0.5,1.0,1.0,0.0,-0.507,0.632967,12,3,15
S18B1_HUMAN,0.611,0.917,0.667,1.0,0.0,-0.177,0.632967,12,3,15
RM37_HUMAN,0.611,0.417,1.0,1.0,0.333,0.451,0.632967,12,3,15
PERI_HUMAN,0.607,0.75,0.571,1.0,0.0,-0.615,0.53582,8,7,15
ALKB2_HUMAN,0.6,0.9,0.4,1.0,0.2,-0.33,0.594073,10,5,15
OTULL_HUMAN,0.593,0.778,0.667,1.0,0.0,0.426,0.606993,9,6,15
GL8D1_HUMAN,0.583,0.333,1.0,1.0,0.0,0.347,0.734066,12,3,15
FIGL1_HUMAN,0.583,1.0,0.333,1.0,0.333,-0.549,0.734066,12,3,15
HDAC9_HUMAN,0.583,0.333,1.0,1.0,0.0,0.203,0.734066,12,3,15
CRDL2_HUMAN,0.577,0.538,1.0,1.0,0.0,0.178,0.8,13,2,15
TMM40_HUMAN,0.577,0.385,1.0,1.0,0.0,0.345,0.8,13,2,15
ENDOU_HUMAN,0.571,0.571,1.0,1.0,0.0,0.377,0.933333,14,1,15
GA2L2_HUMAN,0.571,0.571,1.0,1.0,0.0,0.197,0.933333,14,1,15
PTPRH_HUMAN,0.571,0.571,1.0,1.0,0.0,-0.156,0.933333,14,1,15
PYC_HUMAN,0.568,0.364,1.0,1.0,0.25,-0.283,0.753114,11,4,15
PWP2B_HUMAN,0.568,0.273,1.0,1.0,0.25,0.324,0.753114,11,4,15
MEF2C_HUMAN,0.56,0.9,0.6,1.0,0.2,-0.093,0.767899,10,5,15
MGME1_HUMAN,0.56,0.5,0.8,1.0,0.0,0.017,0.767899,10,5,15
FPR2_HUMAN,0.556,0.583,0.667,1.0,0.0,0.034,0.83956,12,3,15
S19A1_HUMAN,0.556,0.5,1.0,1.0,0.0,-0.006,0.83956,12,3,15
TUB_HUMAN,0.556,0.667,0.667,1.0,0.0,-0.007,0.83956,12,3,15
TOP3A_HUMAN,0.556,0.75,0.667,1.0,0.0,0.107,0.83956,12,3,15
PPM1E_HUMAN,0.556,1.0,0.333,1.0,0.333,0.211,0.83956,12,3,15
FRMD6_HUMAN,0.556,0.75,0.667,1.0,0.0,0.107,0.83956,12,3,15
SEM4G_HUMAN,0.556,0.25,1.0,1.0,0.0,-0.167,0.83956,12,3,15
ADH1B_HUMAN,0.545,0.727,0.75,1.0,0.0,-0.197,0.851282,11,4,15
PIGU_HUMAN,0.545,0.818,0.5,1.0,0.25,-0.135,0.851282,11,4,15
FBXL4_HUMAN,0.545,0.455,1.0,1.0,0.0,-0.065,0.851282,11,4,15
ATP6_HUMAN,0.538,0.308,1.0,1.0,0.0,-0.325,0.933333,13,2,15
NGEF_HUMAN,0.538,0.462,1.0,1.0,0.0,0.295,0.933333,13,2,15
CEP83_HUMAN,0.538,0.385,1.0,1.0,0.0,0.148,0.933333,13,2,15
RETST_HUMAN,0.528,0.5,1.0,1.0,0.0,0.097,0.945055,12,3,15
NXT1_HUMAN,0.528,0.25,1.0,1.0,0.0,0.049,0.945055,12,3,15
RASF8_HUMAN,0.523,0.545,0.75,1.0,0.0,0.049,0.949451,11,4,15
TPH1_HUMAN,0.52,0.8,0.4,1.0,0.0,-0.039,0.953047,10,5,15
CHAD_HUMAN,0.5,0.5,1.0,1.0,0.0,0.24,1.0,14,1,15
GIP_HUMAN,0.5,0.385,1.0,1.0,0.0,0.085,1.0,13,2,15
ZN813_HUMAN,0.5,0.727,0.5,1.0,0.0,-0.064,1.0,11,4,15
TRI34_HUMAN,0.5,0.5,1.0,1.0,0.0,0.081,1.0,14,1,15
DAA11_HUMAN,,0.0,,1.0,,,,15,0,15
SACA9_HUMAN,,0.0,,1.0,,,,15,0,15
DRC3_HUMAN,,0.0,,1.0,,,,15,0,15
SAM15_HUMAN,,0.0,,1.0,,,,15,0,15
FZD1_HUMAN,,0.0,,1.0,,,,15,0,15
LACB_BOVIN,1.0,1.0,1.0,1.0,1.0,-1.265,0.142857,13,1,14
TCHP_HUMAN,1.0,1.0,1.0,1.0,1.0,0.617,0.142857,13,1,14
FXL12_HUMAN,1.0,1.0,1.0,1.0,1.0,-1.698,0.005495,11,3,14
DJC12_HUMAN,1.0,1.0,1.0,1.0,1.0,1.543,0.142857,13,1,14
RNF34_HUMAN,0.923,0.923,1.0,1.0,0.0,0.534,0.285714,13,1,14
ADCY5_HUMAN,0.879,0.818,1.0,1.0,0.333,-0.795,0.06044,11,3,14
DPOE2_HUMAN,0.879,1.0,0.667,1.0,0.667,-1.301,0.06044,11,3,14
MIIP_HUMAN,0.879,0.727,1.0,1.0,0.333,-0.971,0.06044,11,3,14
DRC8_HUMAN,0.879,0.818,1.0,1.0,0.0,0.903,0.06044,11,3,14
PCGF5_HUMAN,0.875,0.8,1.0,1.0,0.25,0.823,0.035964,10,4,14
CKLF4_HUMAN,0.875,0.75,1.0,1.0,0.5,-1.22,0.131868,12,2,14
TMM26_HUMAN,0.846,0.846,1.0,1.0,0.0,-1.015,0.428571,13,1,14
LRC71_HUMAN,0.846,0.846,1.0,1.0,0.0,1.191,0.428571,13,1,14
RMI2_HUMAN,0.846,0.846,1.0,1.0,0.0,-1.017,0.428571,13,1,14
S22A3_HUMAN,0.833,0.75,0.833,1.0,0.5,-0.701,0.042624,8,6,14
BMR1A_HUMAN,0.833,0.833,1.0,1.0,0.0,-1.23,0.197802,12,2,14
ZCH24_HUMAN,0.833,0.667,1.0,1.0,0.5,-1.114,0.197802,12,2,14
ILDR1_HUMAN,0.833,0.833,1.0,1.0,0.0,0.636,0.197802,12,2,14
ACTN3_HUMAN,0.822,0.667,1.0,1.0,0.2,-0.633,0.05994,9,5,14
RM14_HUMAN,0.792,0.75,1.0,1.0,0.0,-0.677,0.263736,12,2,14
MS18A_HUMAN,0.792,0.667,1.0,1.0,0.0,-0.975,0.263736,12,2,14
B3GT5_HUMAN,0.792,0.667,1.0,1.0,0.0,-0.93,0.263736,12,2,14
FHDC1_HUMAN,0.788,0.909,0.667,1.0,0.0,-2.355,0.17033,11,3,14
EPC2_HUMAN,0.775,0.7,1.0,1.0,0.25,-0.904,0.141858,10,4,14
CYTS_HUMAN,0.769,0.769,1.0,1.0,0.0,-1.434,0.571429,13,1,14
LCN15_HUMAN,0.769,0.769,1.0,1.0,0.0,-1.681,0.571429,13,1,14
USH1C_HUMAN,0.769,0.769,1.0,1.0,0.0,-0.644,0.571429,13,1,14
RN150_HUMAN,0.758,0.909,0.667,1.0,0.0,1.106,0.225275,11,3,14
RECQ4_HUMAN,0.75,0.5,1.0,1.0,0.5,-1.5,0.141858,8,6,14
PRVA_HUMAN,0.75,1.0,0.5,1.0,0.5,-1.11,0.141858,8,6,14
TFPI2_HUMAN,0.75,0.6,1.0,1.0,0.25,-1.205,0.187812,10,4,14
GGT6_HUMAN,0.75,0.583,1.0,1.0,0.0,-0.537,0.351648,12,2,14
CDS1_HUMAN,0.75,0.6,1.0,1.0,0.0,-0.395,0.187812,10,4,14
MIC25_HUMAN,0.75,0.667,1.0,1.0,0.0,0.496,0.351648,12,2,14
MTDC_HUMAN,0.733,0.778,0.8,1.0,0.4,-0.671,0.18981,9,5,14
JADE3_HUMAN,0.729,0.375,1.0,1.0,0.333,-0.685,0.181152,8,6,14
LRC8E_HUMAN,0.727,1.0,0.667,1.0,0.667,0.462,0.291209,11,3,14
NDUF5_HUMAN,0.7,0.6,1.0,1.0,0.0,0.357,0.303696,10,4,14
SYWM_HUMAN,0.697,0.818,0.667,1.0,0.0,-0.453,0.368132,11,3,14
IGHA2_HUMAN,0.675,0.6,0.75,1.0,0.25,0.467,0.373626,10,4,14
PRD15_HUMAN,0.675,0.6,1.0,1.0,0.0,0.076,0.373626,10,4,14
ZN696_HUMAN,0.675,0.8,0.75,1.0,0.25,-0.513,0.373626,10,4,14
CDK10_HUMAN,0.667,1.0,0.5,1.0,0.5,0.763,0.549451,12,2,14
MILR1_HUMAN,0.667,0.667,1.0,1.0,0.0,0.516,0.549451,12,2,14
SIGL7_HUMAN,0.667,0.545,1.0,1.0,0.0,-0.152,0.456044,11,3,14
RT18B_HUMAN,0.667,0.364,1.0,1.0,0.333,0.977,0.456044,11,3,14
DUS14_HUMAN,0.636,1.0,0.333,1.0,0.333,-0.666,0.554945,11,3,14
TACO1_HUMAN,0.625,0.7,0.75,1.0,0.0,-0.064,0.539461,10,4,14
FIRRM_HUMAN,0.625,0.3,1.0,1.0,0.0,-0.376,0.539461,10,4,14
SRPX_HUMAN,0.622,0.333,1.0,1.0,0.2,0.345,0.518482,9,5,14
VWA8_HUMAN,0.615,0.615,1.0,1.0,0.0,-0.283,0.857143,13,1,14
AXA81_HUMAN,0.615,0.615,1.0,1.0,0.0,-0.505,0.857143,13,1,14
PR15L_HUMAN,0.615,0.615,1.0,1.0,0.0,0.267,0.857143,13,1,14
NR3L1_HUMAN,0.606,0.727,0.667,1.0,0.0,0.469,0.659341,11,3,14
SVBP_HUMAN,0.606,1.0,0.333,1.0,0.333,1.11,0.659341,11,3,14
NUBPL_HUMAN,0.606,0.727,0.667,1.0,0.0,-0.212,0.659341,11,3,14
FEM1A_HUMAN,0.606,0.727,0.667,1.0,0.0,-0.506,0.659341,11,3,14
DIK1B_HUMAN,0.6,0.9,0.5,1.0,0.0,-0.358,0.635365,10,4,14
RGMB_HUMAN,0.6,0.4,1.0,1.0,0.0,-0.007,0.635365,10,4,14
CKP2L_HUMAN,0.6,0.333,1.0,1.0,0.0,0.347,0.606394,9,5,14
DERL1_HUMAN,0.6,0.4,1.0,1.0,0.25,-0.312,0.635365,10,4,14
KANL2_HUMAN,0.6,0.5,1.0,1.0,0.0,0.123,0.635365,10,4,14
SYBU_HUMAN,0.583,0.5,1.0,1.0,0.0,-0.138,0.791209,12,2,14
TM14C_HUMAN,0.583,0.583,1.0,1.0,0.0,0.296,0.791209,12,2,14
RTEL1_HUMAN,0.578,1.0,0.4,1.0,0.4,-0.32,0.699301,9,5,14
PNMT_HUMAN,0.576,0.455,1.0,1.0,0.0,-0.55,0.769231,11,3,14
IGSF1_HUMAN,0.576,0.364,1.0,1.0,0.0,-0.108,0.769231,11,3,14
ERD21_HUMAN,0.575,0.3,1.0,1.0,0.0,-0.158,0.733267,10,4,14
JMJD8_HUMAN,0.575,0.6,0.75,1.0,0.0,-0.069,0.733267,10,4,14
SYYM_HUMAN,0.575,0.3,1.0,1.0,0.0,-0.133,0.733267,10,4,14
RASL2_HUMAN,0.55,0.3,1.0,1.0,0.0,0.197,0.839161,10,4,14
ZN865_HUMAN,0.55,0.9,0.5,1.0,0.25,0.297,0.839161,10,4,14
TRM44_HUMAN,0.55,1.0,0.25,1.0,0.25,0.202,0.839161,10,4,14
PF21B_HUMAN,0.55,0.8,0.5,1.0,0.25,-0.788,0.839161,10,4,14
U1SBP_HUMAN,0.545,0.727,0.667,1.0,0.0,-0.122,0.884615,11,3,14
TAD2B_HUMAN,0.545,0.818,0.667,1.0,0.0,-0.133,0.884615,11,3,14
PCGF6_HUMAN,0.545,0.636,0.667,1.0,0.0,-0.075,0.884615,11,3,14
RM17_HUMAN,0.545,0.727,0.667,1.0,0.0,-0.036,0.884615,11,3,14
PCDBB_HUMAN,0.545,0.364,1.0,1.0,0.0,0.037,0.884615,11,3,14
VGF_HUMAN,0.542,0.75,0.5,1.0,0.0,0.046,0.851815,8,6,14
PHLA2_HUMAN,0.542,0.5,1.0,1.0,0.0,0.036,0.923077,12,2,14
CBPZ_HUMAN,0.542,0.417,1.0,1.0,0.0,0.139,0.923077,12,2,14
GPI8_HUMAN,0.542,0.917,0.5,1.0,0.0,0.003,0.923077,12,2,14
ANKH_HUMAN,0.542,1.0,0.5,1.0,0.5,-0.318,0.923077,12,2,14
DAPL1_HUMAN,0.538,0.538,1.0,1.0,0.0,-0.385,1.0,13,1,14
ANS4B_HUMAN,0.538,0.538,1.0,1.0,0.0,0.043,1.0,13,1,14
JSPR1_HUMAN,0.525,0.3,1.0,1.0,0.0,0.082,0.945055,10,4,14
MOONR_HUMAN,0.521,0.25,1.0,1.0,0.0,-0.359,0.949717,8,6,14
NR1H2_HUMAN,0.511,1.0,0.2,1.0,0.2,0.193,1.0,9,5,14
MABP1_HUMAN,0.5,0.917,0.5,1.0,0.0,-0.204,1.0,12,2,14
AGRF1_HUMAN,0.5,0.25,1.0,1.0,0.0,0.047,1.0,12,2,14
GROA_HUMAN,,0.0,,1.0,,,,14,0,14
CSF3_HUMAN,,0.0,,1.0,,,,14,0,14
TNR3_HUMAN,,0.0,,1.0,,,,14,0,14
EEIG1_HUMAN,,0.0,,1.0,,,,14,0,14
RSPH3_HUMAN,,0.0,,1.0,,,,14,0,14
LRC17_HUMAN,,0.0,,1.0,,,,14,0,14
MNS1_HUMAN,,0.0,,1.0,,,,14,0,14
DLRB2_HUMAN,,0.0,,1.0,,,,14,0,14
LMLN_HUMAN,,0.0,,1.0,,,,14,0,14
TSG10_HUMAN,,0.0,,1.0,,,,14,0,14
SPP2B_HUMAN,1.0,1.0,1.0,1.0,1.0,2.158,0.153846,12,1,13
SGIP1_HUMAN,1.0,1.0,1.0,1.0,1.0,1.011,0.153846,12,1,13
T184B_HUMAN,0.967,0.9,1.0,1.0,0.667,-1.22,0.013986,10,3,13
ZN568_HUMAN,0.944,0.778,1.0,1.0,0.75,-1.543,0.011189,9,4,13
BAHD1_HUMAN,0.917,0.917,1.0,1.0,0.0,-1.094,0.307692,12,1,13
SCMH1_HUMAN,0.917,0.917,1.0,1.0,0.0,-0.651,0.307692,12,1,13
AGRA2_HUMAN,0.909,0.818,1.0,1.0,0.5,-1.103,0.102564,11,2,13
STMN3_HUMAN,0.909,0.909,1.0,1.0,0.0,-1.29,0.102564,11,2,13
CDC7_HUMAN,0.9,0.7,1.0,1.0,0.667,-1.221,0.048951,10,3,13
ACY2_HUMAN,0.867,0.8,1.0,1.0,0.333,-1.368,0.076923,10,3,13
UBN1_HUMAN,0.85,0.75,1.0,1.0,0.4,-1.36,0.045066,8,5,13
ADH4_HUMAN,0.833,0.833,1.0,1.0,0.0,-0.635,0.461538,12,1,13
ADH6_HUMAN,0.833,0.7,1.0,1.0,0.333,-0.772,0.111888,10,3,13
DCLK2_HUMAN,0.833,0.667,1.0,1.0,0.5,-1.422,0.075524,9,4,13
TASP1_HUMAN,0.833,0.833,1.0,1.0,0.0,0.741,0.461538,12,1,13
CBX6_HUMAN,0.8,0.7,1.0,1.0,0.333,-0.812,0.160839,10,3,13
PLXA3_HUMAN,0.8,0.7,1.0,1.0,0.0,-0.411,0.160839,10,3,13
SIA4C_HUMAN,0.8,0.7,1.0,1.0,0.333,1.142,0.160839,10,3,13
ZXDC_HUMAN,0.8,0.7,1.0,1.0,0.333,-0.884,0.160839,10,3,13
ZRAB3_HUMAN,0.778,0.667,1.0,1.0,0.0,-0.788,0.148252,9,4,13
SUPT3_HUMAN,0.773,0.727,1.0,1.0,0.0,-0.385,0.307692,11,2,13
MIA_HUMAN,0.773,0.636,1.0,1.0,0.0,0.981,0.307692,11,2,13
OSBL6_HUMAN,0.767,0.7,1.0,1.0,0.0,0.563,0.216783,10,3,13
GHC1_HUMAN,0.767,0.9,0.667,1.0,0.333,-0.815,0.216783,10,3,13
NDUF4_HUMAN,0.767,0.5,1.0,1.0,0.333,0.995,0.216783,10,3,13
PDK1_HUMAN,0.75,0.556,1.0,1.0,0.25,-0.497,0.198601,9,4,13
BACD2_HUMAN,0.733,1.0,0.667,1.0,0.667,1.402,0.286713,10,3,13
MIER2_HUMAN,0.733,1.0,0.667,1.0,0.667,-0.598,0.286713,10,3,13
EF2KT_HUMAN,0.733,1.0,0.667,1.0,0.667,-0.564,0.286713,10,3,13
SC22A_HUMAN,0.733,0.5,1.0,1.0,0.0,-0.67,0.286713,10,3,13
CDN2B_HUMAN,0.727,0.727,1.0,1.0,0.0,0.641,0.410256,11,2,13
RXLT1_HUMAN,0.727,0.727,1.0,1.0,0.0,0.9,0.410256,11,2,13
ZKSC4_HUMAN,0.725,1.0,0.6,1.0,0.6,0.653,0.222222,8,5,13
DDR2_HUMAN,0.722,0.889,0.75,1.0,0.0,-0.774,0.26014,9,4,13
MMAA_HUMAN,0.722,0.444,1.0,1.0,0.25,0.589,0.26014,9,4,13
SYLM_HUMAN,0.7,0.5,1.0,1.0,0.0,-0.582,0.370629,10,3,13
TCAL2_HUMAN,0.7,0.8,0.667,1.0,0.0,0.749,0.370629,10,3,13
ANGL1_HUMAN,0.694,0.444,1.0,1.0,0.25,0.787,0.33007,9,4,13
MAGA9_HUMAN,0.694,0.667,0.75,1.0,0.0,-1.009,0.33007,9,4,13
PLCL1_HUMAN,0.694,0.667,0.75,1.0,0.25,-0.616,0.33007,9,4,13
